REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
Census Regions,Mountain,1998,27,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,27,,,X,X,X,X,X,X,X
Census Regions,New England,1998,28,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,28,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,28,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,28,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,28,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,28,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,28,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,28,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,28,,,X,X,X,X,X,X,X
Census Regions,New England,1998,29,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,29,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,29,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,29,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,29,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,29,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,29,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,29,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,29,,,X,X,X,X,X,X,X
Census Regions,New England,1998,30,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,30,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,30,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,30,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,30,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,30,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,30,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,30,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,30,,,X,X,X,X,X,X,X
Census Regions,New England,1998,31,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,31,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,31,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,31,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,31,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,31,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,31,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,31,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,31,,,X,X,X,X,X,X,X
Census Regions,New England,1998,32,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,32,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,32,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,32,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,32,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,32,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,32,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,32,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,32,,,X,X,X,X,X,X,X
Census Regions,New England,1998,33,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,33,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,33,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,33,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,33,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,33,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,33,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,33,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,33,,,X,X,X,X,X,X,X
Census Regions,New England,1998,34,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,34,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,34,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,34,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,34,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,34,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,34,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,34,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,34,,,X,X,X,X,X,X,X
Census Regions,New England,1998,35,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,35,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,35,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,35,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,35,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,35,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,35,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,35,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,35,,,X,X,X,X,X,X,X
Census Regions,New England,1998,36,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,36,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,36,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,36,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,36,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,36,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,36,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,36,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,36,,,X,X,X,X,X,X,X
Census Regions,New England,1998,37,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,37,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,37,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,37,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,37,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,37,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,37,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,37,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,37,,,X,X,X,X,X,X,X
Census Regions,New England,1998,38,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,38,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,38,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,38,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,38,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,38,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,38,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,38,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,38,,,X,X,X,X,X,X,X
Census Regions,New England,1998,39,,,X,X,X,X,X,X,X
Census Regions,Mid-Atlantic,1998,39,,,X,X,X,X,X,X,X
Census Regions,East North Central,1998,39,,,X,X,X,X,X,X,X
Census Regions,West North Central,1998,39,,,X,X,X,X,X,X,X
Census Regions,South Atlantic,1998,39,,,X,X,X,X,X,X,X
Census Regions,East South Central,1998,39,,,X,X,X,X,X,X,X
Census Regions,West South Central,1998,39,,,X,X,X,X,X,X,X
Census Regions,Mountain,1998,39,,,X,X,X,X,X,X,X
Census Regions,Pacific,1998,39,,,X,X,X,X,X,X,X
Census Regions,New England,1998,40,15,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,40,198,0.505050505050505,0,0,1,0,0,0,0
Census Regions,East North Central,1998,40,173,0,0,0,0,0,0,0,0
Census Regions,West North Central,1998,40,189,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,40,183,0,0,0,0,0,0,0,0
Census Regions,East South Central,1998,40,43,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,40,373,0.268096514745308,0,0,1,0,0,0,0
Census Regions,Mountain,1998,40,115,0,0,0,0,0,0,0,0
Census Regions,Pacific,1998,40,118,0,0,0,0,0,0,0,0
Census Regions,New England,1998,41,13,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,41,210,1.42857142857143,0,0,2,0,1,0,0
Census Regions,East North Central,1998,41,230,0,0,0,0,0,0,0,0
Census Regions,West North Central,1998,41,211,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,41,132,0,0,0,0,0,0,0,0
Census Regions,East South Central,1998,41,30,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,41,354,0,0,0,0,0,0,0,0
Census Regions,Mountain,1998,41,122,0,0,0,0,0,0,0,0
Census Regions,Pacific,1998,41,151,1.32450331125828,0,0,2,0,0,0,0
Census Regions,New England,1998,42,6,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,42,232,0,0,0,0,0,0,0,0
Census Regions,East North Central,1998,42,223,0.448430493273543,1,0,0,0,0,0,0
Census Regions,West North Central,1998,42,252,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,42,159,0,0,0,0,0,0,0,0
Census Regions,East South Central,1998,42,68,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,42,390,0,0,0,0,0,0,0,0
Census Regions,Mountain,1998,42,154,1.2987012987013,0,0,0,0,2,0,0
Census Regions,Pacific,1998,42,170,0,0,0,0,0,0,0,0
Census Regions,New England,1998,43,14,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,43,190,0,0,0,0,0,0,0,0
Census Regions,East North Central,1998,43,266,0.37593984962406,0,0,1,0,0,0,0
Census Regions,West North Central,1998,43,262,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,43,181,0.552486187845304,0,0,0,0,0,1,0
Census Regions,East South Central,1998,43,50,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,43,518,0.772200772200772,0,0,0,0,0,4,0
Census Regions,Mountain,1998,43,136,0,0,0,0,0,0,0,0
Census Regions,Pacific,1998,43,197,0,0,0,0,0,0,0,0
Census Regions,New England,1998,44,20,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,44,248,5.64516129032258,0,0,8,0,6,0,0
Census Regions,East North Central,1998,44,292,0,0,0,0,0,0,0,0
Census Regions,West North Central,1998,44,288,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,44,233,0.429184549356223,0,0,1,0,0,0,0
Census Regions,East South Central,1998,44,80,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,44,537,0.186219739292365,0,0,1,0,0,0,0
Census Regions,Mountain,1998,44,149,0,0,0,0,0,0,0,0
Census Regions,Pacific,1998,44,204,0.980392156862745,0,0,2,0,0,0,0
Census Regions,New England,1998,45,23,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,45,296,1.01351351351351,0,0,0,0,2,1,0
Census Regions,East North Central,1998,45,296,0.675675675675676,0,0,1,0,1,0,0
Census Regions,West North Central,1998,45,295,0.338983050847458,0,0,0,0,1,0,0
Census Regions,South Atlantic,1998,45,263,1.90114068441065,0,0,3,0,1,1,0
Census Regions,East South Central,1998,45,63,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,45,599,0.166944908180301,0,0,1,0,0,0,0
Census Regions,Mountain,1998,45,175,0.571428571428571,0,0,0,0,0,1,0
Census Regions,Pacific,1998,45,212,0.471698113207547,0,0,0,0,0,1,0
Census Regions,New England,1998,46,29,3.44827586206897,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,1998,46,223,0,0,0,0,0,0,0,0
Census Regions,East North Central,1998,46,317,0,0,0,0,0,0,0,0
Census Regions,West North Central,1998,46,300,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,46,290,2.06896551724138,0,0,3,0,0,3,0
Census Regions,East South Central,1998,46,55,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,46,509,0.196463654223969,0,0,1,0,0,0,0
Census Regions,Mountain,1998,46,145,0,0,0,0,0,0,0,0
Census Regions,Pacific,1998,46,183,0,0,0,0,0,0,0,0
Census Regions,New England,1998,47,28,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,47,106,0,0,0,0,0,0,0,0
Census Regions,East North Central,1998,47,288,1.38888888888889,0,0,3,0,1,0,0
Census Regions,West North Central,1998,47,261,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,1998,47,228,3.94736842105263,0,0,1,0,1,7,0
Census Regions,East South Central,1998,47,86,1.16279069767442,0,0,1,0,0,0,0
Census Regions,West South Central,1998,47,493,0.202839756592292,0,0,0,0,1,0,0
Census Regions,Mountain,1998,47,119,0.840336134453782,0,0,0,0,0,1,0
Census Regions,Pacific,1998,47,200,0.5,0,0,0,0,1,0,0
Census Regions,New England,1998,48,44,2.27272727272727,0,0,1,0,0,0,0
Census Regions,Mid-Atlantic,1998,48,252,2.38095238095238,0,0,3,0,3,0,0
Census Regions,East North Central,1998,48,387,1.29198966408269,0,0,3,0,1,1,0
Census Regions,West North Central,1998,48,346,0.289017341040462,0,0,1,0,0,0,0
Census Regions,South Atlantic,1998,48,251,3.98406374501992,0,0,2,0,0,8,0
Census Regions,East South Central,1998,48,101,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,48,648,0.154320987654321,0,0,1,0,0,0,0
Census Regions,Mountain,1998,48,163,1.22699386503067,0,0,0,0,0,2,0
Census Regions,Pacific,1998,48,205,0.975609756097561,0,0,0,0,2,0,0
Census Regions,New England,1998,49,20,5,0,0,0,0,0,1,0
Census Regions,Mid-Atlantic,1998,49,268,2.23880597014925,0,0,1,0,2,3,0
Census Regions,East North Central,1998,49,442,1.58371040723982,0,0,3,0,2,2,0
Census Regions,West North Central,1998,49,328,1.21951219512195,0,0,1,0,1,2,0
Census Regions,South Atlantic,1998,49,292,3.42465753424658,0,0,0,0,2,8,0
Census Regions,East South Central,1998,49,84,2.38095238095238,0,0,0,0,2,0,0
Census Regions,West South Central,1998,49,599,0.834724540901503,0,0,0,0,2,3,0
Census Regions,Mountain,1998,49,152,1.97368421052632,0,0,2,0,0,1,0
Census Regions,Pacific,1998,49,247,2.83400809716599,0,0,2,0,4,1,0
Census Regions,New England,1998,50,33,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,1998,50,303,2.31023102310231,0,0,4,0,2,1,0
Census Regions,East North Central,1998,50,450,0.666666666666667,0,0,1,0,0,2,0
Census Regions,West North Central,1998,50,330,1.81818181818182,0,0,0,0,2,4,0
Census Regions,South Atlantic,1998,50,316,3.16455696202532,1,0,3,0,2,4,0
Census Regions,East South Central,1998,50,114,0.87719298245614,0,0,1,0,0,0,0
Census Regions,West South Central,1998,50,405,2.71604938271605,0,0,2,0,7,2,0
Census Regions,Mountain,1998,50,217,0,0,0,0,0,0,0,0
Census Regions,Pacific,1998,50,260,1.53846153846154,0,0,1,0,2,1,0
Census Regions,New England,1998,51,31,3.2258064516129,0,0,1,0,0,0,0
Census Regions,Mid-Atlantic,1998,51,269,9.66542750929368,0,0,3,0,20,3,0
Census Regions,East North Central,1998,51,334,1.49700598802395,0,0,2,0,1,2,0
Census Regions,West North Central,1998,51,354,4.51977401129944,0,0,2,0,4,10,0
Census Regions,South Atlantic,1998,51,246,4.47154471544715,0,0,2,0,3,6,0
Census Regions,East South Central,1998,51,113,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,51,401,1.24688279301746,0,0,1,0,1,3,0
Census Regions,Mountain,1998,51,198,5.55555555555556,0,0,4,0,5,2,0
Census Regions,Pacific,1998,51,261,3.06513409961686,0,0,6,0,1,1,0
Census Regions,New England,1998,52,22,9.09090909090909,0,0,0,0,2,0,0
Census Regions,Mid-Atlantic,1998,52,343,15.7434402332362,0,0,24,0,28,2,0
Census Regions,East North Central,1998,52,441,3.17460317460317,1,0,5,0,5,3,0
Census Regions,West North Central,1998,52,472,7.41525423728814,0,0,4,0,21,10,0
Census Regions,South Atlantic,1998,52,366,3.82513661202186,0,0,1,0,3,10,0
Census Regions,East South Central,1998,52,93,0,0,0,0,0,0,0,0
Census Regions,West South Central,1998,52,501,2.19560878243513,0,0,0,0,7,4,0
Census Regions,Mountain,1998,52,211,7.58293838862559,0,0,8,0,8,0,0
Census Regions,Pacific,1998,52,257,5.44747081712062,0,0,5,0,7,2,0
Census Regions,New England,1999,1,52,17.3076923076923,0,0,5,0,3,1,0
Census Regions,Mid-Atlantic,1999,1,564,18.9716312056738,0,0,13,0,83,11,0
Census Regions,East North Central,1999,1,521,4.03071017274472,0,0,6,0,5,10,0
Census Regions,West North Central,1999,1,567,11.8165784832452,0,0,8,0,35,24,0
Census Regions,South Atlantic,1999,1,396,5.80808080808081,0,0,4,0,10,9,0
Census Regions,East South Central,1999,1,108,0,0,0,0,0,0,0,0
Census Regions,West South Central,1999,1,719,4.72878998609179,0,0,2,0,22,10,0
Census Regions,Mountain,1999,1,225,8.88888888888889,0,0,10,0,6,4,0
Census Regions,Pacific,1999,1,372,13.4408602150538,0,0,24,0,19,7,0
Census Regions,New England,1999,2,100,13,0,0,8,0,3,2,0
Census Regions,Mid-Atlantic,1999,2,653,22.2052067381317,0,0,18,0,113,14,0
Census Regions,East North Central,1999,2,476,7.14285714285714,0,0,10,0,6,18,0
Census Regions,West North Central,1999,2,567,16.0493827160494,0,0,11,0,53,27,0
Census Regions,South Atlantic,1999,2,482,12.448132780083,0,0,17,0,33,10,0
Census Regions,East South Central,1999,2,103,4.85436893203883,0,0,1,0,1,3,0
Census Regions,West South Central,1999,2,706,12.0396600566572,0,0,20,0,40,25,0
Census Regions,Mountain,1999,2,288,20.8333333333333,0,0,37,0,22,1,0
Census Regions,Pacific,1999,2,514,15.7587548638132,1,0,29,0,40,11,0
Census Regions,New England,1999,3,129,21.7054263565891,0,0,15,0,13,0,0
Census Regions,Mid-Atlantic,1999,3,528,22.1590909090909,0,0,18,0,96,3,0
Census Regions,East North Central,1999,3,511,12.9158512720157,0,0,31,0,9,26,0
Census Regions,West North Central,1999,3,767,25.5541069100391,0,0,27,0,108,61,0
Census Regions,South Atlantic,1999,3,465,20.8602150537634,0,0,30,0,51,16,0
Census Regions,East South Central,1999,3,131,12.2137404580153,0,0,2,0,5,9,0
Census Regions,West South Central,1999,3,733,18.281036834925,0,0,6,0,100,28,0
Census Regions,Mountain,1999,3,395,24.0506329113924,0,0,19,0,74,2,0
Census Regions,Pacific,1999,3,603,19.2371475953566,1,0,45,0,62,8,0
Census Regions,New England,1999,4,191,25.6544502617801,0,0,28,0,15,6,0
Census Regions,Mid-Atlantic,1999,4,738,22.89972899729,0,0,26,0,128,15,0
Census Regions,East North Central,1999,4,683,16.2518301610542,0,0,36,0,31,44,0
Census Regions,West North Central,1999,4,1020,27.9411764705882,0,0,28,0,154,103,0
Census Regions,South Atlantic,1999,4,583,27.1012006861063,1,0,41,0,81,35,0
Census Regions,East South Central,1999,4,138,14.4927536231884,0,0,4,0,8,8,0
Census Regions,West South Central,1999,4,780,21.1538461538462,0,0,4,0,119,42,0
Census Regions,Mountain,1999,4,468,20.7264957264957,0,0,20,0,70,7,0
Census Regions,Pacific,1999,4,609,15.7635467980296,0,0,35,0,52,9,0
Census Regions,New England,1999,5,250,33.2,0,0,47,0,29,7,0
Census Regions,Mid-Atlantic,1999,5,638,26.1755485893417,0,0,26,0,124,17,0
Census Regions,East North Central,1999,5,749,19.4926568758344,0,0,41,0,45,60,0
Census Regions,West North Central,1999,5,1198,35.8096828046745,0,0,44,0,210,175,0
Census Regions,South Atlantic,1999,5,747,28.1124497991968,1,0,38,0,136,35,0
Census Regions,East South Central,1999,5,176,11.3636363636364,0,0,6,0,8,6,0
Census Regions,West South Central,1999,5,1096,26.7335766423358,0,0,37,0,182,74,0
Census Regions,Mountain,1999,5,592,33.277027027027,0,0,41,0,138,18,0
Census Regions,Pacific,1999,5,697,19.0817790530846,0,0,71,0,54,8,0
Census Regions,New England,1999,6,347,28.5302593659942,1,0,39,0,50,9,0
Census Regions,Mid-Atlantic,1999,6,668,26.1976047904192,0,0,25,0,132,18,0
Census Regions,East North Central,1999,6,754,22.1485411140584,0,0,23,0,76,68,0
Census Regions,West North Central,1999,6,1334,34.1079460269865,0,0,54,0,252,149,0
Census Regions,South Atlantic,1999,6,854,31.2646370023419,0,0,52,0,172,43,0
Census Regions,East South Central,1999,6,192,20.3125,0,0,4,0,18,17,0
Census Regions,West South Central,1999,6,1117,34.7358997314235,0,0,62,0,254,72,0
Census Regions,Mountain,1999,6,704,27.5568181818182,0,0,34,0,135,25,0
Census Regions,Pacific,1999,6,604,12.5827814569536,1,0,24,0,45,6,0
Census Regions,New England,1999,7,332,27.1084337349398,0,0,42,0,41,7,0
Census Regions,Mid-Atlantic,1999,7,723,21.1618257261411,0,0,11,0,119,23,0
Census Regions,East North Central,1999,7,747,21.4190093708166,0,0,24,0,70,66,0
Census Regions,West North Central,1999,7,1270,28.8188976377953,0,0,32,0,210,124,0
Census Regions,South Atlantic,1999,7,940,30.1063829787234,1,0,45,0,199,38,0
Census Regions,East South Central,1999,7,163,19.0184049079755,0,0,5,0,10,16,0
Census Regions,West South Central,1999,7,1165,29.4420600858369,1,0,48,0,229,65,0
Census Regions,Mountain,1999,7,785,23.1847133757962,0,0,17,0,137,28,0
Census Regions,Pacific,1999,7,598,17.8929765886288,7,0,38,0,50,12,0
Census Regions,New England,1999,8,303,25.4125412541254,0,0,31,0,37,9,0
Census Regions,Mid-Atlantic,1999,8,698,21.3467048710602,0,0,14,0,116,19,0
Census Regions,East North Central,1999,8,788,23.2233502538071,0,0,33,0,76,74,0
Census Regions,West North Central,1999,8,1234,30.7941653160454,0,0,35,0,246,99,0
Census Regions,South Atlantic,1999,8,999,28.4284284284284,1,0,31,0,207,45,0
Census Regions,East South Central,1999,8,141,19.1489361702128,0,0,5,0,12,10,0
Census Regions,West South Central,1999,8,1210,32.3140495867769,0,0,72,0,243,76,0
Census Regions,Mountain,1999,8,599,19.5325542570952,0,0,11,0,88,18,0
Census Regions,Pacific,1999,8,644,9.47204968944099,0,0,18,0,27,16,0
Census Regions,New England,1999,9,240,27.9166666666667,0,0,19,0,35,13,0
Census Regions,Mid-Atlantic,1999,9,594,15.993265993266,0,0,7,0,66,22,0
Census Regions,East North Central,1999,9,790,20.379746835443,0,0,31,0,78,52,0
Census Regions,West North Central,1999,9,1194,25.0418760469012,0,0,29,0,196,74,0
Census Regions,South Atlantic,1999,9,939,34.8242811501597,0,0,22,0,241,64,0
Census Regions,East South Central,1999,9,114,22.8070175438597,0,0,4,0,14,8,0
Census Regions,West South Central,1999,9,1052,27.9467680608365,0,0,38,0,184,72,0
Census Regions,Mountain,1999,9,500,12,0,0,11,0,33,16,0
Census Regions,Pacific,1999,9,510,11.3725490196078,1,0,23,0,21,13,0
Census Regions,New England,1999,10,168,23.2142857142857,0,0,21,0,14,4,0
Census Regions,Mid-Atlantic,1999,10,457,15.3172866520788,0,0,3,0,51,16,0
Census Regions,East North Central,1999,10,474,13.9240506329114,0,0,10,0,34,22,0
Census Regions,West North Central,1999,10,611,35.5155482815057,0,0,27,0,125,65,0
Census Regions,South Atlantic,1999,10,780,25.2564102564103,1,0,25,0,133,38,0
Census Regions,East South Central,1999,10,104,17.3076923076923,0,0,7,0,7,4,0
Census Regions,West South Central,1999,10,836,21.4114832535885,0,0,17,0,120,42,0
Census Regions,Mountain,1999,10,416,10.0961538461538,0,0,10,0,23,9,0
Census Regions,Pacific,1999,10,443,12.4153498871332,1,0,17,0,21,16,0
Census Regions,New England,1999,11,125,18.4,0,0,8,0,13,2,0
Census Regions,Mid-Atlantic,1999,11,421,13.3016627078385,0,0,3,0,36,17,0
Census Regions,East North Central,1999,11,443,12.4153498871332,0,0,12,0,30,13,0
